Tanggal,Status,IpAddress,Nik
"09/20/23 03:08:00",0,"192.168.48.111","1579"
"09/20/23 03:08:00",0,"192.168.48.111","4792"
"09/20/23 03:08:00",0,"192.168.48.111","4943"
"09/20/23 03:08:00",0,"192.168.48.111","4819"
"09/20/23 03:08:00",0,"192.168.48.111","4381"
"09/20/23 03:09:00",0,"192.168.48.111","4591"
"09/20/23 03:09:00",0,"192.168.48.111","4986"
"09/20/23 03:10:00",0,"192.168.48.111","1100"
"09/20/23 03:10:00",0,"192.168.48.111","4608"
"09/20/23 03:11:00",0,"192.168.48.111","4492"
"09/20/23 03:14:00",0,"192.168.48.111","3787"
"09/20/23 03:14:00",0,"192.168.48.111","1576"
"09/20/23 03:15:00",0,"192.168.48.111","4537"
"09/20/23 03:15:00",0,"192.168.48.111","4595"
"09/20/23 03:16:00",0,"192.168.48.111","4454"
"09/20/23 03:19:00",0,"192.168.48.111","4827"
"09/20/23 03:22:00",0,"192.168.48.111","4551"
"09/20/23 03:26:00",0,"192.168.48.111","4382"
"09/20/23 03:29:00",0,"192.168.48.111","4730"
"09/20/23 03:29:00",0,"192.168.48.111","4673"
"09/20/23 03:30:00",0,"192.168.48.111","4718"
"09/20/23 03:39:00",0,"192.168.48.111","4611"
"09/20/23 04:00:00",0,"192.168.48.111","4905"
"09/20/23 04:00:00",0,"192.168.48.111","4800"
"09/20/23 04:00:00",0,"192.168.48.111","4845"
"09/20/23 04:00:00",0,"192.168.48.111","5013"
"09/20/23 04:01:00",0,"192.168.48.111","1417"
"09/20/23 04:01:00",0,"192.168.48.111","4977"
"09/20/23 04:01:00",0,"192.168.48.111","4747"
"09/20/23 04:01:00",0,"192.168.48.111","4983"
"09/20/23 04:01:00",0,"192.168.48.111","4256"
"09/20/23 04:01:00",0,"192.168.48.111","4596"
"09/20/23 04:02:00",0,"192.168.48.111","4856"
"09/20/23 04:02:00",0,"192.168.48.111","1852"
"09/20/23 04:02:00",0,"192.168.48.111","4303"
"09/20/23 04:02:00",0,"192.168.48.111","4540"
"09/20/23 04:02:00",0,"192.168.48.111","1821"
"09/20/23 04:03:00",0,"192.168.48.111","4375"
"09/20/23 04:03:00",0,"192.168.48.111","4196"
"09/20/23 04:04:00",0,"192.168.48.111","4465"
"09/20/23 04:04:00",0,"192.168.48.111","4646"
"09/20/23 04:05:00",0,"192.168.48.111","4419"
"09/20/23 04:05:00",0,"192.168.48.111","3047"
"09/20/23 04:05:00",0,"192.168.48.111","4891"
"09/20/23 04:05:00",0,"192.168.48.111","4675"
"09/20/23 04:05:00",0,"192.168.48.111","4647"
"09/20/23 04:05:00",0,"192.168.48.111","4684"
"09/20/23 04:05:00",0,"192.168.48.111","4584"
"09/20/23 04:05:00",0,"192.168.48.111","4292"
"09/20/23 04:06:00",0,"192.168.48.111","1234"
"09/20/23 04:06:00",0,"192.168.48.111","4309"
"09/20/23 04:06:00",0,"192.168.48.111","3346"
"09/20/23 04:06:00",0,"192.168.48.111","1836"
"09/20/23 04:07:00",0,"192.168.48.111","4806"
"09/20/23 04:08:00",0,"192.168.48.111","4554"
"09/20/23 04:08:00",0,"192.168.48.111","4469"
"09/20/23 04:08:00",0,"192.168.48.111","4898"
"09/20/23 04:09:00",0,"192.168.48.111","4316"
"09/20/23 04:09:00",0,"192.168.48.111","4659"
"09/20/23 04:09:00",0,"192.168.48.111","1701"
"09/20/23 04:10:00",0,"192.168.48.111","4976"
"09/20/23 04:10:00",0,"192.168.48.111","4870"
"09/20/23 04:10:00",0,"192.168.48.111","1223"
"09/20/23 04:10:00",0,"192.168.48.111","4991"
"09/20/23 04:10:00",0,"192.168.48.111","4796"
"09/20/23 04:11:00",0,"192.168.48.111","1439"
"09/20/23 04:11:00",0,"192.168.48.111","4450"
"09/20/23 04:11:00",0,"192.168.48.111","4447"
"09/20/23 04:12:00",0,"192.168.48.111","4369"
"09/20/23 04:13:00",0,"192.168.48.111","1687"
"09/20/23 04:15:00",0,"192.168.48.111","4760"
"09/20/23 04:16:00",0,"192.168.48.111","4260"
"09/20/23 04:18:00",0,"192.168.48.111","3005"
"09/20/23 04:18:00",0,"192.168.48.111","4934"
"09/20/23 04:20:00",0,"192.168.48.111","4297"
"09/20/23 04:20:00",0,"192.168.48.111","4795"
"09/20/23 04:38:00",0,"192.168.48.111","4481"
"09/20/23 04:50:00",0,"192.168.48.111","5048"
"09/20/23 05:00:00",0,"192.168.48.111","4906"
"09/20/23 05:04:00",0,"192.168.48.111","4348"
"09/20/23 05:05:00",0,"192.168.48.111","4965"
"09/20/23 05:06:00",0,"192.168.48.111","4301"
"09/20/23 05:07:00",0,"192.168.48.111","4746"
"09/20/23 05:08:00",0,"192.168.48.111","4969"
"09/20/23 05:08:00",0,"192.168.48.111","6004"
"09/20/23 05:08:00",0,"192.168.48.111","4776"
"09/20/23 05:11:00",0,"192.168.48.111","4971"
"09/20/23 05:14:00",0,"192.168.48.111","1205"
"09/20/23 05:14:00",0,"192.168.48.111","4908"
"09/20/23 05:21:00",0,"192.168.48.111","4444"
"09/20/23 05:30:00",0,"192.168.48.111","1350"
"09/20/23 05:34:00",0,"192.168.48.111","3080"
"09/20/23 05:34:00",0,"192.168.48.111","1288"
"09/20/23 05:43:00",0,"192.168.48.111","1368"
"09/20/23 05:46:00",0,"192.168.48.111","1827"
"09/20/23 05:47:00",0,"192.168.48.111","1713"
"09/20/23 05:51:00",0,"192.168.48.111","1843"
"09/20/23 06:02:00",0,"192.168.48.111","4528"
"09/20/23 06:04:00",0,"192.168.48.111","1833"
"09/20/23 06:06:00",0,"192.168.48.111","1765"
"09/20/23 06:08:00",0,"192.168.48.111","1849"
"09/20/23 06:08:00",0,"192.168.48.111","1735"
"09/20/23 06:15:00",0,"192.168.48.111","1400"
"09/20/23 06:19:00",0,"192.168.48.111","1593"
"09/20/23 06:40:00",0,"192.168.48.111","4975"
"09/20/23 06:40:00",0,"192.168.48.111","4666"
"09/20/23 07:02:00",0,"192.168.48.111","5063"
"09/20/23 07:04:00",0,"192.168.48.111","4580"
"09/20/23 07:06:00",0,"192.168.48.111","3598"
"09/20/23 07:09:00",0,"192.168.48.111","4438"
"09/20/23 07:13:00",0,"192.168.48.111","1462"
"09/20/23 07:16:00",0,"192.168.48.111","5039"
"09/20/23 08:00:00",0,"192.168.48.111","1350"
"09/20/23 09:04:00",0,"192.168.48.111","1071"
"09/20/23 09:04:00",0,"192.168.48.111","1744"
"09/20/23 10:29:00",0,"192.168.48.111","4988"
"09/20/23 10:44:00",0,"192.168.48.111","3842"
"09/20/23 10:49:00",0,"192.168.48.111","1561"
"09/20/23 11:00:00",0,"192.168.48.111","1414"
"09/20/23 11:01:00",0,"192.168.48.111","4426"
"09/20/23 11:01:00",0,"192.168.48.111","4642"
"09/20/23 11:01:00",0,"192.168.48.111","4255"
"09/20/23 11:01:00",0,"192.168.48.111","4706"
"09/20/23 11:01:00",0,"192.168.48.111","1429"
"09/20/23 11:02:00",0,"192.168.48.111","4325"
"09/20/23 11:02:00",0,"192.168.48.111","4592"
"09/20/23 11:02:00",0,"192.168.48.111","4547"
"09/20/23 11:02:00",0,"192.168.48.111","4433"
"09/20/23 11:02:00",0,"192.168.48.111","4709"
"09/20/23 11:03:00",0,"192.168.48.111","4457"
"09/20/23 11:03:00",0,"192.168.48.111","4439"
"09/20/23 11:03:00",0,"192.168.48.111","4461"
"09/20/23 11:03:00",0,"192.168.48.111","4436"
"09/20/23 11:03:00",0,"192.168.48.111","4874"
"09/20/23 11:03:00",0,"192.168.48.111","4738"
"09/20/23 11:03:00",0,"192.168.48.111","1712"
"09/20/23 11:03:00",0,"192.168.48.111","4717"
"09/20/23 11:04:00",0,"192.168.48.111","4669"
"09/20/23 11:04:00",0,"192.168.48.111","4694"
"09/20/23 11:04:00",0,"192.168.48.111","4501"
"09/20/23 11:04:00",0,"192.168.48.111","4938"
"09/20/23 11:04:00",0,"192.168.48.111","4363"
"09/20/23 11:04:00",0,"192.168.48.111","4622"
"09/20/23 11:05:00",0,"192.168.48.111","1504"
"09/20/23 11:05:00",0,"192.168.48.111","4959"
"09/20/23 11:05:00",0,"192.168.48.111","4909"
"09/20/23 11:05:00",0,"192.168.48.111","4780"
"09/20/23 11:06:00",0,"192.168.48.111","4582"
"09/20/23 11:06:00",0,"192.168.48.111","4815"
"09/20/23 11:06:00",0,"192.168.48.111","1377"
"09/20/23 11:06:00",0,"192.168.48.111","4437"
"09/20/23 11:07:00",0,"192.168.48.111","4184"
"09/20/23 11:07:00",0,"192.168.48.111","1839"
"09/20/23 11:08:00",0,"192.168.48.111","1427"
"09/20/23 11:08:00",0,"192.168.48.111","4411"
"09/20/23 11:10:00",0,"192.168.48.111","4388"
"09/20/23 11:11:00",0,"192.168.48.111","4516"
"09/20/23 11:16:00",0,"192.168.48.111","4925"
"09/20/23 11:16:00",0,"192.168.48.111","1715"
"09/20/23 11:22:00",0,"192.168.48.111","4720"
"09/21/23 05:26:00",0,"192.168.48.111","5026"
"09/21/23 05:36:00",0,"192.168.48.111","1431"
"09/21/23 05:40:00",0,"192.168.48.111","1770"
"09/21/23 05:45:00",0,"192.168.48.111","4384"
"09/21/23 05:46:00",0,"192.168.48.111","1846"
"09/21/23 06:01:00",0,"192.168.48.111","1843"
"09/21/23 06:01:00",0,"192.168.48.111","1842"
"09/21/23 06:04:00",0,"192.168.48.111","1374"
"09/21/23 06:06:00",0,"192.168.48.111","1837"
"09/21/23 06:08:00",0,"192.168.48.111","1347"
"09/21/23 06:08:00",0,"192.168.48.111","1834"
"09/21/23 06:10:00",0,"192.168.48.111","4979"
"09/21/23 06:11:00",0,"192.168.48.111","1827"
"09/21/23 06:21:00",0,"192.168.48.111","4449"
"09/21/23 06:22:00",0,"192.168.48.111","4756"
"09/21/23 06:23:00",0,"192.168.48.111","4798"
"09/21/23 06:28:00",0,"192.168.48.111","5020"
"09/21/23 06:28:00",0,"192.168.48.111","4473"
"09/21/23 06:33:00",0,"192.168.48.111","4924"
"09/21/23 06:35:00",0,"192.168.48.111","4633"
"09/21/23 06:35:00",0,"192.168.48.111","4351"
"09/21/23 06:40:00",0,"192.168.48.111","1293"
"09/21/23 06:40:00",0,"192.168.48.111","3358"
"09/21/23 06:41:00",0,"192.168.48.111","4690"
"09/21/23 06:42:00",0,"192.168.48.111","4963"
"09/21/23 06:43:00",0,"192.168.48.111","4922"
"09/21/23 06:43:00",0,"192.168.48.111","4454"
"09/21/23 06:45:00",0,"192.168.48.111","4972"
"09/21/23 06:47:00",0,"192.168.48.111","4537"
"09/21/23 06:49:00",0,"192.168.48.111","4450"
"09/21/23 06:49:00",0,"192.168.48.111","4451"
"09/21/23 06:50:00",0,"192.168.48.111","5037"
"09/21/23 06:53:00",0,"192.168.48.111","3598"
"09/21/23 06:56:00",0,"192.168.48.111","4891"
"09/21/23 06:56:00",0,"192.168.48.111","4427"
"09/21/23 06:56:00",0,"192.168.48.111","1318"
"09/21/23 06:57:00",0,"192.168.48.111","4933"
"09/21/23 06:57:00",0,"192.168.48.111","4711"
"09/21/23 07:01:00",0,"192.168.48.111","1424"
"09/21/23 07:01:00",0,"192.168.48.111","1415"
"09/21/23 07:01:00",0,"192.168.48.111","4703"
"09/21/23 07:02:00",0,"192.168.48.111","4500"
"09/21/23 07:02:00",0,"192.168.48.111","4574"
"09/21/23 07:02:00",0,"192.168.48.111","4685"
"09/21/23 07:03:00",0,"192.168.48.111","1428"
"09/21/23 07:03:00",0,"192.168.48.111","4988"
"09/21/23 07:03:00",0,"192.168.48.111","4502"
"09/21/23 07:06:00",0,"192.168.48.111","4820"
"09/21/23 07:07:00",0,"192.168.48.111","4493"
"09/21/23 07:07:00",0,"192.168.48.111","4936"
"09/21/23 07:08:00",0,"192.168.48.111","4612"
"09/21/23 07:10:00",0,"192.168.48.111","4987"
"09/21/23 07:14:00",0,"192.168.48.111","4846"
"09/21/23 07:18:00",0,"192.168.48.111","4795"
"09/21/23 07:21:00",0,"192.168.48.111","4975"
"09/21/23 07:22:00",0,"192.168.48.111","4724"
"09/21/23 07:22:00",0,"192.168.48.111","3842"
"09/21/23 07:22:00",0,"192.168.48.111","4504"
"09/21/23 07:23:00",0,"192.168.48.111","1588"
"09/21/23 07:25:00",0,"192.168.48.111","4408"
"09/21/23 07:27:00",0,"192.168.48.111","4977"
"09/21/23 07:28:00",0,"192.168.48.111","4796"
"09/21/23 07:31:00",0,"192.168.48.111","1094"
"09/21/23 07:33:00",0,"192.168.48.111","4935"
"09/21/23 07:35:00",0,"192.168.48.111","4534"
"09/21/23 07:37:00",0,"192.168.48.111","4660"
"09/21/23 07:38:00",0,"192.168.48.111","1852"
"09/21/23 07:43:00",0,"192.168.48.111","1439"
"09/21/23 07:43:00",0,"192.168.48.111","4905"
"09/21/23 07:43:00",0,"192.168.48.111","4822"
"09/21/23 07:44:00",0,"192.168.48.111","4814"
"09/21/23 07:44:00",0,"192.168.48.111","1408"
"09/21/23 07:45:00",0,"192.168.48.111","1535"
"09/21/23 07:46:00",0,"192.168.48.111","4601"
"09/21/23 07:46:00",0,"192.168.48.111","1223"
"09/21/23 07:46:00",0,"192.168.48.111","3052"
"09/21/23 07:48:00",0,"192.168.48.111","4369"
"09/21/23 07:48:00",0,"192.168.48.111","4784"
"09/21/23 07:49:00",0,"192.168.48.111","4976"
"09/21/23 07:50:00",0,"192.168.48.111","4348"
"09/21/23 07:50:00",0,"192.168.48.111","4684"
"09/21/23 07:52:00",0,"192.168.48.111","4898"
"09/21/23 07:53:00",0,"192.168.48.111","4806"
"09/21/23 07:53:00",0,"192.168.48.111","3005"
"09/21/23 07:53:00",0,"192.168.48.111","4775"
"09/21/23 07:55:00",0,"192.168.48.111","5048"
"09/21/23 07:56:00",0,"192.168.48.111","4667"
"09/21/23 07:56:00",0,"192.168.48.111","4895"
"09/21/23 07:57:00",0,"192.168.48.111","4867"
"09/21/23 07:57:00",0,"192.168.48.111","4200"
"09/21/23 07:59:00",0,"192.168.48.111","4769"
"09/21/23 07:59:00",0,"192.168.48.111","1460"
"09/21/23 07:59:00",0,"192.168.48.111","4530"
"09/21/23 08:00:00",0,"192.168.48.111","4342"
"09/21/23 08:00:00",0,"192.168.48.111","6006"
"09/21/23 08:00:00",0,"192.168.48.111","1461"
"09/21/23 08:01:00",0,"192.168.48.111","5022"
"09/21/23 08:02:00",0,"192.168.48.111","7047"
"09/21/23 08:05:00",0,"192.168.48.111","4741"
"09/21/23 01:00:00",0,"192.168.48.111","4738"
"09/21/23 01:06:00",0,"192.168.48.111","4599"
"09/21/23 02:01:00",0,"192.168.48.111","4554"
"09/21/23 02:03:00",0,"192.168.48.111","1363"
"09/21/23 02:06:00",0,"192.168.48.111","4268"
"09/21/23 02:17:00",0,"192.168.48.111","1687"
"09/21/23 02:24:00",0,"192.168.48.111","4657"
"09/21/23 02:28:00",0,"192.168.48.111","4709"
"09/21/23 02:32:00",0,"192.168.48.111","4295"
"09/21/23 02:37:00",0,"192.168.48.111","4735"
"09/21/23 02:38:00",0,"192.168.48.111","4697"
"09/21/23 02:39:00",0,"192.168.48.111","1427"
"09/21/23 02:40:00",0,"192.168.48.111","4490"
"09/21/23 02:41:00",0,"192.168.48.111","4975"
"09/21/23 02:44:00",0,"192.168.48.111","1419"
"09/21/23 02:45:00",0,"192.168.48.111","4811"
"09/21/23 02:46:00",0,"192.168.48.111","4722"
"09/21/23 02:46:00",0,"192.168.48.111","4706"
"09/21/23 02:51:00",0,"192.168.48.111","4463"
"09/21/23 02:53:00",0,"192.168.48.111","1377"
"09/21/23 03:00:00",0,"192.168.48.111","4633"
"09/21/23 03:01:00",0,"192.168.48.111","4569"
"09/21/23 03:01:00",0,"192.168.48.111","4441"
"09/21/23 03:01:00",0,"192.168.48.111","4486"
"09/21/23 03:01:00",0,"192.168.48.111","4756"
"09/21/23 03:01:00",0,"192.168.48.111","5020"
"09/21/23 03:01:00",0,"192.168.48.111","4507"
"09/21/23 03:01:00",0,"192.168.48.111","4922"
"09/21/23 03:02:00",0,"192.168.48.111","4927"
"09/21/23 03:02:00",0,"192.168.48.111","4824"
"09/21/23 03:03:00",0,"192.168.48.111","4324"
"09/21/23 03:03:00",0,"192.168.48.111","4339"
"09/21/23 03:03:00",0,"192.168.48.111","4451"
"09/21/23 03:03:00",0,"192.168.48.111","1389"
"09/21/23 03:04:00",0,"192.168.48.111","4454"
"09/21/23 03:04:00",0,"192.168.48.111","4755"
"09/21/23 03:04:00",0,"192.168.48.111","1856"
"09/21/23 03:06:00",0,"192.168.48.111","4626"
"09/21/23 03:06:00",0,"192.168.48.111","4852"
"09/21/23 03:06:00",0,"192.168.48.111","4986"
"09/21/23 03:07:00",0,"192.168.48.111","4943"
"09/21/23 03:07:00",0,"192.168.48.111","4819"
"09/21/23 03:08:00",0,"192.168.48.111","4629"
"09/21/23 03:08:00",0,"192.168.48.111","4591"
"09/21/23 03:09:00",0,"192.168.48.111","4430"
"09/21/23 03:09:00",0,"192.168.48.111","4447"
"09/21/23 03:09:00",0,"192.168.48.111","4552"
"09/21/23 03:11:00",0,"192.168.48.111","4461"
"09/21/23 03:13:00",0,"192.168.48.111","4492"
"09/21/23 03:13:00",0,"192.168.48.111","4718"
"09/21/23 03:15:00",0,"192.168.48.111","4520"
"09/21/23 03:15:00",0,"192.168.48.111","3787"
"09/21/23 03:15:00",0,"192.168.48.111","4673"
"09/21/23 03:16:00",0,"192.168.48.111","4580"
"09/21/23 03:18:00",0,"192.168.48.111","4924"
"09/21/23 03:18:00",0,"192.168.48.111","4381"
"09/21/23 03:21:00",0,"192.168.48.111","3358"
"09/21/23 03:24:00",0,"192.168.48.111","4551"
"09/21/23 03:26:00",0,"192.168.48.111","4382"
"09/21/23 03:31:00",0,"192.168.48.111","4661"
"09/21/23 03:41:00",0,"192.168.48.111","4827"
"09/21/23 03:58:00",0,"192.168.48.111","4611"
"09/21/23 04:00:00",0,"192.168.48.111","4977"
"09/21/23 04:00:00",0,"192.168.48.111","4800"
"09/21/23 04:01:00",0,"192.168.48.111","4845"
"09/21/23 04:01:00",0,"192.168.48.111","4881"
"09/21/23 04:01:00",0,"192.168.48.111","4983"
"09/21/23 04:01:00",0,"192.168.48.111","1550"
"09/21/23 04:02:00",0,"192.168.48.111","4473"
"09/21/23 04:02:00",0,"192.168.48.111","4900"
"09/21/23 04:02:00",0,"192.168.48.111","4961"
"09/21/23 04:02:00",0,"192.168.48.111","1821"
"09/21/23 04:02:00",0,"192.168.48.111","4746"
"09/21/23 04:02:00",0,"192.168.48.111","4836"
"09/21/23 04:02:00",0,"192.168.48.111","4684"
"09/21/23 04:03:00",0,"192.168.48.111","4375"
"09/21/23 04:03:00",0,"192.168.48.111","4518"
"09/21/23 04:03:00",0,"192.168.48.111","1417"
"09/21/23 04:03:00",0,"192.168.48.111","4831"
"09/21/23 04:03:00",0,"192.168.48.111","4256"
"09/21/23 04:03:00",0,"192.168.48.111","4505"
"09/21/23 04:03:00",0,"192.168.48.111","1439"
"09/21/23 04:04:00",0,"192.168.48.111","1858"
"09/21/23 04:04:00",0,"192.168.48.111","4906"
"09/21/23 04:04:00",0,"192.168.48.111","4470"
"09/21/23 04:05:00",0,"192.168.48.111","3047"
"09/21/23 04:05:00",0,"192.168.48.111","4465"
"09/21/23 04:05:00",0,"192.168.48.111","1462"
"09/21/23 04:05:00",0,"192.168.48.111","3345"
"09/21/23 04:05:00",0,"192.168.48.111","4301"
"09/21/23 04:05:00",0,"192.168.48.111","7018"
"09/21/23 04:05:00",0,"192.168.48.111","4883"
"09/21/23 04:05:00",0,"192.168.48.111","4303"
"09/21/23 04:05:00",0,"192.168.48.111","4796"
"09/21/23 04:05:00",0,"192.168.48.111","4792"
"09/21/23 04:06:00",0,"192.168.48.111","4898"
"09/21/23 04:06:00",0,"192.168.48.111","4450"
"09/21/23 04:06:00",0,"192.168.48.111","4369"
"09/21/23 04:06:00",0,"192.168.48.111","4292"
"09/21/23 04:07:00",0,"192.168.48.111","4309"
"09/21/23 04:07:00",0,"192.168.48.111","3052"
"09/21/23 04:07:00",0,"192.168.48.111","4766"
"09/21/23 04:08:00",0,"192.168.48.111","4934"
"09/21/23 04:09:00",0,"192.168.48.111","4660"
"09/21/23 04:10:00",0,"192.168.48.111","4822"
"09/21/23 04:10:00",0,"192.168.48.111","4795"
"09/21/23 04:10:00",0,"192.168.48.111","4316"
"09/21/23 04:10:00",0,"192.168.48.111","3346"
"09/21/23 04:11:00",0,"192.168.48.111","4659"
"09/21/23 04:11:00",0,"192.168.48.111","1223"
"09/21/23 04:11:00",0,"192.168.48.111","4991"
"09/21/23 04:11:00",0,"192.168.48.111","1512"
"09/21/23 04:11:00",0,"192.168.48.111","4806"
"09/21/23 04:11:00",0,"192.168.48.111","1234"
"09/21/23 04:12:00",0,"192.168.48.111","4870"
"09/21/23 04:12:00",0,"192.168.48.111","4896"
"09/21/23 04:13:00",0,"192.168.48.111","1571"
"09/21/23 04:13:00",0,"192.168.48.111","4769"
"09/21/23 04:14:00",0,"192.168.48.111","5037"
"09/21/23 04:14:00",0,"192.168.48.111","4481"
"09/21/23 04:15:00",0,"192.168.48.111","4469"
"09/21/23 04:17:00",0,"192.168.48.111","1544"
"09/21/23 04:18:00",0,"192.168.48.111","4260"
"09/21/23 04:35:00",0,"192.168.48.111","1845"
"09/21/23 05:00:00",0,"192.168.48.111","6006"
"09/21/23 05:01:00",0,"192.168.48.111","4201"
"09/21/23 05:03:00",0,"192.168.48.111","4452"
"09/21/23 05:03:00",0,"192.168.48.111","4930"
"09/21/23 05:03:00",0,"192.168.48.111","4964"
"09/21/23 05:03:00",0,"192.168.48.111","4517"
"09/21/23 05:05:00",0,"192.168.48.111","4969"
"09/21/23 05:05:00",0,"192.168.48.111","4955"
"09/21/23 05:07:00",0,"192.168.48.111","4618"
"09/21/23 05:08:00",0,"192.168.48.111","4530"
"09/21/23 05:08:00",0,"192.168.48.111","3598"
"09/21/23 05:10:00",0,"192.168.48.111","6004"
"09/21/23 05:17:00",0,"192.168.48.111","4916"
"09/21/23 05:17:00",0,"192.168.48.111","4908"
"09/21/23 05:17:00",0,"192.168.48.111","1576"
"09/21/23 05:25:00",0,"192.168.48.111","4971"
"09/21/23 05:30:00",0,"192.168.48.111","1288"
"09/21/23 05:38:00",0,"192.168.48.111","1849"
"09/21/23 06:00:00",0,"192.168.48.111","1825"
"09/21/23 06:00:00",0,"192.168.48.111","1400"
"09/21/23 06:04:00",0,"192.168.48.111","1770"
"09/21/23 06:05:00",0,"192.168.48.111","1848"
"09/21/23 06:14:00",0,"192.168.48.111","1431"
"09/21/23 06:17:00",0,"192.168.48.111","1735"
"09/21/23 06:19:00",0,"192.168.48.111","1411"
"09/21/23 07:35:00",0,"192.168.48.111","1701"
"09/21/23 09:06:00",0,"192.168.48.111","1071"
"09/21/23 09:06:00",0,"192.168.48.111","1744"
"09/21/23 09:14:00",0,"192.168.48.111","1850"
"09/21/23 10:26:00",0,"192.168.48.111","4501"
"09/21/23 10:26:00",0,"192.168.48.111","4988"
"09/21/23 10:39:00",0,"192.168.48.111","4789"
"09/21/23 10:49:00",0,"192.168.48.111","4978"
"09/21/23 10:55:00",0,"192.168.48.111","3842"
"09/21/23 11:01:00",0,"192.168.48.111","4741"
"09/21/23 11:01:00",0,"192.168.48.111","4545"
"09/21/23 11:01:00",0,"192.168.48.111","1405"
"09/21/23 11:01:00",0,"192.168.48.111","4295"
"09/21/23 11:01:00",0,"192.168.48.111","1393"
"09/21/23 11:01:00",0,"192.168.48.111","4592"
"09/21/23 11:01:00",0,"192.168.48.111","4325"
"09/21/23 11:01:00",0,"192.168.48.111","4417"
"09/21/23 11:02:00",0,"192.168.48.111","4802"
"09/21/23 11:02:00",0,"192.168.48.111","4808"
"09/21/23 11:02:00",0,"192.168.48.111","4809"
"09/21/23 11:02:00",0,"192.168.48.111","4664"
"09/21/23 11:02:00",0,"192.168.48.111","4443"
"09/21/23 11:02:00",0,"192.168.48.111","4676"
"09/21/23 11:02:00",0,"192.168.48.111","4722"
"09/21/23 11:02:00",0,"192.168.48.111","4669"
"09/21/23 11:02:00",0,"192.168.48.111","1422"
"09/21/23 11:02:00",0,"192.168.48.111","1428"
"09/21/23 11:02:00",0,"192.168.48.111","4717"
"09/21/23 11:02:00",0,"192.168.48.111","4749"
"09/21/23 11:02:00",0,"192.168.48.111","4378"
"09/21/23 11:03:00",0,"192.168.48.111","4874"
"09/21/23 11:03:00",0,"192.168.48.111","1455"
"09/21/23 11:03:00",0,"192.168.48.111","1429"
"09/21/23 11:03:00",0,"192.168.48.111","1377"
"09/21/23 11:04:00",0,"192.168.48.111","4709"
"09/21/23 11:04:00",0,"192.168.48.111","4735"
"09/21/23 11:05:00",0,"192.168.48.111","4433"
"09/21/23 11:05:00",0,"192.168.48.111","4815"
"09/21/23 11:06:00",0,"192.168.48.111","4388"
"09/21/23 11:06:00",0,"192.168.48.111","1352"
"09/21/23 11:06:00",0,"192.168.48.111","4975"
"09/21/23 11:06:00",0,"192.168.48.111","4631"
"09/21/23 11:06:00",0,"192.168.48.111","1339"
"09/21/23 11:07:00",0,"192.168.48.111","4780"
"09/21/23 11:07:00",0,"192.168.48.111","4438"
"09/21/23 11:07:00",0,"192.168.48.111","4502"
"09/21/23 11:08:00",0,"192.168.48.111","4925"
"09/21/23 11:08:00",0,"192.168.48.111","1427"
"09/21/23 11:10:00",0,"192.168.48.111","4508"
"09/21/23 11:10:00",0,"192.168.48.111","4516"
"09/21/23 11:10:00",0,"192.168.48.111","1706"
"09/21/23 11:10:00",0,"192.168.48.111","4909"
"09/21/23 11:10:00",0,"192.168.48.111","4959"
"09/21/23 11:10:00",0,"192.168.48.111","4184"
"09/21/23 11:10:00",0,"192.168.48.111","1839"
"09/21/23 11:11:00",0,"192.168.48.111","4411"
"09/21/23 11:12:00",0,"192.168.48.111","1684"
"09/21/23 11:21:00",0,"192.168.48.111","4720"
"09/22/23 12:00:00",0,"192.168.48.111","4677"
"09/22/23 04:20:00",0,"192.168.48.111","4400"
"09/22/23 05:10:00",0,"192.168.48.111","4724"
"09/22/23 05:43:00",0,"192.168.48.111","1843"
"09/22/23 05:46:00",0,"192.168.48.111","5026"
"09/22/23 05:48:00",0,"192.168.48.111","1770"
"09/22/23 05:52:00",0,"192.168.48.111","1827"
"09/22/23 06:04:00",0,"192.168.48.111","4384"
"09/22/23 06:05:00",0,"192.168.48.111","1374"
"09/22/23 06:05:00",0,"192.168.48.111","1347"
"09/22/23 06:06:00",0,"192.168.48.111","1593"
"09/22/23 06:06:00",0,"192.168.48.111","1555"
"09/22/23 06:08:00",0,"192.168.48.111","1295"
"09/22/23 06:10:00",0,"192.168.48.111","1288"
"09/22/23 06:12:00",0,"192.168.48.111","1849"
"09/22/23 06:16:00",0,"192.168.48.111","3350"
"09/22/23 06:16:00",0,"192.168.48.111","4386"
"09/22/23 06:18:00",0,"192.168.48.111","4798"
"09/22/23 06:21:00",0,"192.168.48.111","4756"
"09/22/23 06:28:00",0,"192.168.48.111","4760"
"09/22/23 06:29:00",0,"192.168.48.111","4688"
"09/22/23 06:33:00",0,"192.168.48.111","5063"
"09/22/23 06:33:00",0,"192.168.48.111","1428"
"09/22/23 06:36:00",0,"192.168.48.111","4924"
"09/22/23 06:37:00",0,"192.168.48.111","1293"
"09/22/23 06:40:00",0,"192.168.48.111","1384"
"09/22/23 06:40:00",0,"192.168.48.111","4787"
"09/22/23 06:42:00",0,"192.168.48.111","1409"
"09/22/23 06:44:00",0,"192.168.48.111","4910"
"09/22/23 06:51:00",0,"192.168.48.111","4427"
"09/22/23 06:51:00",0,"192.168.48.111","4450"
"09/22/23 06:52:00",0,"192.168.48.111","3598"
"09/22/23 06:54:00",0,"192.168.48.111","4972"
