Barcode,Nama,Date,Time
4977,,09-27-2023,07:30
4796,,09-27-2023,07:32
1223,,09-27-2023,07:41
4297,,09-27-2023,07:41
4853,,09-27-2023,07:42
4870,,09-27-2023,07:43
1852,,09-27-2023,07:48
4895,,09-27-2023,07:49
1573,,09-27-2023,07:50
4898,,09-27-2023,07:50
1417,,09-27-2023,07:53
4444,,09-27-2023,07:54
4976,,09-27-2023,07:54
4200,,09-27-2023,07:54
4684,,09-27-2023,07:55
4675,,09-27-2023,07:55
4978,,09-27-2023,07:55
3005,,09-27-2023,07:56
4528,,09-27-2023,07:58
4342,,09-27-2023,07:59
4867,,09-27-2023,08:02
1550,,09-27-2023,08:02
3080,,09-27-2023,08:05
4268,,09-27-2023,02:04
1071,,09-27-2023,02:06
1363,,09-27-2023,02:08
1744,,09-27-2023,02:13
4988,,09-27-2023,02:24
4534,,09-27-2023,02:33
4922,,09-27-2023,02:41
5032,,09-27-2023,02:44
4784,,09-27-2023,02:51
1561,,09-27-2023,02:57
4633,,09-27-2023,02:59
1293,,09-27-2023,03:00
4442,,09-27-2023,03:01
4545,,09-27-2023,03:01
5020,,09-27-2023,03:01
5064,,09-27-2023,03:01
4824,,09-27-2023,03:02
4823,,09-27-2023,03:02
4325,,09-27-2023,03:02
4756,,09-27-2023,03:02
4986,,09-27-2023,03:02
4586,,09-27-2023,03:02
4493,,09-27-2023,03:02
4516,,09-27-2023,03:03
4792,,09-27-2023,03:03
1384,,09-27-2023,03:03
1856,,09-27-2023,03:03
4437,,09-27-2023,03:03
1455,,09-27-2023,03:05
1428,,09-27-2023,03:05
4779,,09-27-2023,03:06
4582,,09-27-2023,03:06
4339,,09-27-2023,03:07
1448,,09-27-2023,03:08
4386,,09-27-2023,03:08
1427,,09-27-2023,03:10
1352,,09-27-2023,03:10
4815,,09-27-2023,03:11
1313,,09-27-2023,03:11
1407,,09-27-2023,03:12
4388,,09-27-2023,03:12
4948,,09-27-2023,03:15
4717,,09-27-2023,03:15
4697,,09-27-2023,03:15
4709,,09-27-2023,03:16
4985,,09-27-2023,03:17
1429,,09-27-2023,03:17
4959,,09-27-2023,03:22
3346,,09-27-2023,03:31
4184,,09-27-2023,03:32
4411,,09-27-2023,03:33
1839,,09-27-2023,03:33
4518,,09-27-2023,03:34
4725,,09-27-2023,03:49
4977,,09-27-2023,04:00
4855,,09-27-2023,04:00
4894,,09-27-2023,04:00
4783,,09-27-2023,04:00
1405,,09-27-2023,04:00
4746,,09-27-2023,04:01
4911,,09-27-2023,04:01
4856,,09-27-2023,04:01
4905,,09-27-2023,04:01
4867,,09-27-2023,04:01
4645,,09-27-2023,04:01
4983,,09-27-2023,04:01
4871,,09-27-2023,04:01
4196,,09-27-2023,04:02
4962,,09-27-2023,04:02
1853,,09-27-2023,04:03
4860,,09-27-2023,04:03
3358,,09-27-2023,04:03
1852,,09-27-2023,04:04
4291,,09-27-2023,04:04
4766,,09-27-2023,04:05
4559,,09-27-2023,04:05
4912,,09-27-2023,04:05
4831,,09-27-2023,04:06
4469,,09-27-2023,04:06
4975,,09-27-2023,04:06
4584,,09-27-2023,04:06
4898,,09-27-2023,04:06
1535,,09-27-2023,04:06
1591,,09-27-2023,04:06
4684,,09-27-2023,04:06
4447,,09-27-2023,04:06
4450,,09-27-2023,04:06
3047,,09-27-2023,04:06
4906,,09-27-2023,04:07
4465,,09-27-2023,04:07
4978,,09-27-2023,04:08
1479,,09-27-2023,04:10
4853,,09-27-2023,04:10
4316,,09-27-2023,04:10
7018,,09-27-2023,04:11
4991,,09-27-2023,04:11
4256,,09-27-2023,04:13
4260,,09-27-2023,04:13
4870,,09-27-2023,04:14
3345,,09-27-2023,04:14
3005,,09-27-2023,04:15
4909,,09-27-2023,04:15
1223,,09-27-2023,04:16
4659,,09-27-2023,04:16
1512,,09-27-2023,04:19
4806,,09-27-2023,04:20
4519,,09-27-2023,04:21
1701,,09-27-2023,04:22
4297,,09-27-2023,04:27
4608,,09-27-2023,04:34
4760,,09-27-2023,04:40
4908,,09-27-2023,04:45
4481,,09-27-2023,04:46
4444,,09-27-2023,05:04
4410,,09-27-2023,05:05
4969,,09-27-2023,05:05
1462,,09-27-2023,05:06
4348,,09-27-2023,05:08
3350,,09-27-2023,05:14
3598,,09-27-2023,05:17
4971,,09-27-2023,05:38
1288,,09-27-2023,05:39
1849,,09-27-2023,05:42
1702,,09-27-2023,06:00
1833,,09-27-2023,06:01
1400,,09-27-2023,06:03
1848,,09-27-2023,06:08
1799,,09-27-2023,06:09
1770,,09-27-2023,06:10
1735,,09-27-2023,06:10
1431,,09-27-2023,06:17
1411,,09-27-2023,06:19
4683,,09-27-2023,06:28
4933,,09-27-2023,06:59
1205,,09-27-2023,07:10
4438,,09-27-2023,07:10
4780,,09-27-2023,07:14
4733,,09-27-2023,10:32
4451,,09-27-2023,10:36
4924,,09-27-2023,10:36
4428,,09-27-2023,10:59
4387,,09-27-2023,10:59
4685,,09-27-2023,11:01
4567,,09-27-2023,11:01
4738,,09-27-2023,11:01
4574,,09-27-2023,11:02
4362,,09-27-2023,11:02
4183,,09-27-2023,11:02
5029,,09-27-2023,11:03
4538,,09-27-2023,11:03
4852,,09-27-2023,11:03
4571,,09-27-2023,11:04
1234,,09-27-2023,11:04
1424,,09-27-2023,11:04
1415,,09-27-2023,11:04
4612,,09-27-2023,11:04
4502,,09-27-2023,11:05
4927,,09-27-2023,11:05
4784,,09-27-2023,11:05
4936,,09-27-2023,11:05
1588,,09-27-2023,11:05
1576,,09-27-2023,11:05
4363,,09-27-2023,11:05
4922,,09-27-2023,11:06
4369,,09-27-2023,11:06
4537,,09-27-2023,11:06
4988,,09-27-2023,11:06
4389,,09-27-2023,11:09
1684,,09-27-2023,11:10
4703,,09-27-2023,11:10
4788,,09-27-2023,11:10
4741,,09-28-2023,12:03
1843,,09-28-2023,05:43
1827,,09-28-2023,05:47
1713,,09-28-2023,05:47
1770,,09-28-2023,05:49
1431,,09-28-2023,05:49
1295,,09-28-2023,06:04
1593,,09-28-2023,06:04
1849,,09-28-2023,06:05
1347,,09-28-2023,06:10
1288,,09-28-2023,06:11
3598,,09-28-2023,06:52
4451,,09-28-2023,07:01
4830,,09-28-2023,07:02
4611,,09-28-2023,07:03
4671,,09-28-2023,07:03
4798,,09-28-2023,07:03
4827,,09-28-2023,07:03
4461,,09-28-2023,07:03
4982,,09-28-2023,07:03
4382,,09-28-2023,07:03
4683,,09-28-2023,07:03
1475,,09-28-2023,07:04
4552,,09-28-2023,07:04
4595,,09-28-2023,07:04
4924,,09-28-2023,07:04
4733,,09-28-2023,07:04
4819,,09-28-2023,07:04
4943,,09-28-2023,07:04
1389,,09-28-2023,07:04
4673,,09-28-2023,07:05
4551,,09-28-2023,07:05
4661,,09-28-2023,07:05
3080,,09-28-2023,07:05
4718,,09-28-2023,07:08
4580,,09-28-2023,07:09
4591,,09-28-2023,07:10
4381,,09-28-2023,07:14
1409,,09-28-2023,07:14
1579,,09-28-2023,07:14
1841,,09-28-2023,07:15
3787,,09-28-2023,07:26
4520,,09-28-2023,07:27
5027,,09-28-2023,08:02
4450,,09-28-2023,02:51
3598,,09-28-2023,03:11
1849,,09-28-2023,05:30
1411,,09-28-2023,05:43
1799,,09-28-2023,06:00
1770,,09-28-2023,06:00
1837,,09-28-2023,06:00
1431,,09-28-2023,06:01
1702,,09-28-2023,06:01
1827,,09-28-2023,06:01
1842,,09-28-2023,06:03
1833,,09-28-2023,06:03
1843,,09-28-2023,06:04
1400,,09-28-2023,06:05
1765,,09-28-2023,06:06
4485,,09-28-2023,11:01
4830,,09-28-2023,11:02
4450,,09-28-2023,11:04
5026,,09-29-2023,05:19
1702,,09-29-2023,05:30
1713,,09-29-2023,05:38
1843,,09-29-2023,05:38
1827,,09-29-2023,05:48
4384,,09-29-2023,05:59
1370,,09-29-2023,05:59
1849,,09-29-2023,06:00
1593,,09-29-2023,06:02
1735,,09-29-2023,06:03
1295,,09-29-2023,06:04
1411,,09-29-2023,06:05
4386,,09-29-2023,06:16
1850,,09-29-2023,06:19
3598,,09-29-2023,06:21
4756,,09-29-2023,06:23
1293,,09-29-2023,06:29
4709,,09-29-2023,06:30
4582,,09-29-2023,06:30
5035,,09-29-2023,06:32
4735,,09-29-2023,06:33
4482,,09-29-2023,06:37
4760,,09-29-2023,06:37
1546,,09-29-2023,06:39
4811,,09-29-2023,06:44
1427,,09-29-2023,06:45
4975,,09-29-2023,06:47
4781,,09-29-2023,06:48
1280,,09-29-2023,06:50
4891,,09-29-2023,06:52
4972,,09-29-2023,06:53
4450,,09-29-2023,06:53
1419,,09-29-2023,06:55
1318,,09-29-2023,06:59
4427,,09-29-2023,06:59
4608,,09-29-2023,07:00
4447,,09-29-2023,07:03
3358,,09-29-2023,07:08
4354,,09-29-2023,07:09
1479,,09-29-2023,07:11
4525,,09-29-2023,07:13
1535,,09-29-2023,07:19
4477,,09-29-2023,07:20
4977,,09-29-2023,07:24
4796,,09-29-2023,07:28
4877,,09-29-2023,07:28
5017,,09-29-2023,07:28
1408,,09-29-2023,07:32
4534,,09-29-2023,07:34
1439,,09-29-2023,07:35
4297,,09-29-2023,07:41
1223,,09-29-2023,07:41
4814,,09-29-2023,07:42
4895,,09-29-2023,07:43
4769,,09-29-2023,07:46
4397,,09-29-2023,07:47
4675,,09-29-2023,07:49
4898,,09-29-2023,07:51
4530,,09-29-2023,07:51
4451,,09-29-2023,07:52
4976,,09-29-2023,07:53
4200,,09-29-2023,07:54
4667,,09-29-2023,07:54
4806,,09-29-2023,07:55
1417,,09-29-2023,07:56
4867,,09-29-2023,07:57
5048,,09-29-2023,07:58
3005,,09-29-2023,07:59
4342,,09-29-2023,08:01
4465,,09-29-2023,08:06
4708,,09-29-2023,01:59
1363,,09-29-2023,02:03
1744,,09-29-2023,02:07
4988,,09-29-2023,02:21
4473,,09-29-2023,02:35
5032,,09-29-2023,02:38
1572,,09-29-2023,02:41
4567,,09-29-2023,02:42
4592,,09-29-2023,02:42
4685,,09-29-2023,02:42
4798,,09-29-2023,02:45
4690,,09-29-2023,02:46
4369,,09-29-2023,02:47
4679,,09-29-2023,02:48
4897,,09-29-2023,02:49
4533,,09-29-2023,02:49
4784,,09-29-2023,02:51
4620,,09-29-2023,03:01
4940,,09-29-2023,03:01
4714,,09-29-2023,03:01
1850,,09-29-2023,03:01
4441,,09-29-2023,03:01
4325,,09-29-2023,03:01
4755,,09-29-2023,03:02
1504,,09-29-2023,03:02
5034,,09-29-2023,03:03
4196,,09-29-2023,03:03
4740,,09-29-2023,03:03
1448,,09-29-2023,03:03
4848,,09-29-2023,03:03
1856,,09-29-2023,03:03
4824,,09-29-2023,03:04
4780,,09-29-2023,03:04
4463,,09-29-2023,03:04
4810,,09-29-2023,03:05
1428,,09-29-2023,03:05
4461,,09-29-2023,03:05
4965,,09-29-2023,03:06
1427,,09-29-2023,03:06
4938,,09-29-2023,03:06
4975,,09-29-2023,03:07
4388,,09-29-2023,03:07
1205,,09-29-2023,03:07
4969,,09-29-2023,03:07
4438,,09-29-2023,03:07
4792,,09-29-2023,03:08
1455,,09-29-2023,03:08
4545,,09-29-2023,03:08
4971,,09-29-2023,03:09
4631,,09-29-2023,03:10
4449,,09-29-2023,03:10
4450,,09-29-2023,03:10
4437,,09-29-2023,03:11
4720,,09-29-2023,03:12
4482,,09-29-2023,03:13
4735,,09-29-2023,03:13
4502,,09-29-2023,03:14
4363,,09-29-2023,03:14
4386,,09-29-2023,03:14
4411,,09-29-2023,03:14
1839,,09-29-2023,03:15
1588,,09-29-2023,03:15
4516,,09-29-2023,03:15
4709,,09-29-2023,03:19
4629,,09-29-2023,03:22
4908,,09-29-2023,03:35
4563,,09-29-2023,04:01
4911,,09-29-2023,04:01
4856,,09-29-2023,04:01
4397,,09-29-2023,04:01
4540,,09-29-2023,04:01
4835,,09-29-2023,04:01
1439,,09-29-2023,04:01
1414,,09-29-2023,04:01
4921,,09-29-2023,04:02
4645,,09-29-2023,04:02
4815,,09-29-2023,04:02
1377,,09-29-2023,04:02
4183,,09-29-2023,04:02
4618,,09-29-2023,04:02
4574,,09-29-2023,04:02
1821,,09-29-2023,04:02
4955,,09-29-2023,04:03
4573,,09-29-2023,04:03
4559,,09-29-2023,04:03
4867,,09-29-2023,04:03
4874,,09-29-2023,04:03
4747,,09-29-2023,04:03
4860,,09-29-2023,04:04
1853,,09-29-2023,04:04
1852,,09-29-2023,04:04
4862,,09-29-2023,04:04
4986,,09-29-2023,04:04
4796,,09-29-2023,04:04
4451,,09-29-2023,04:04
4976,,09-29-2023,04:04
4773,,09-29-2023,04:05
4584,,09-29-2023,04:05
4822,,09-29-2023,04:05
5017,,09-29-2023,04:05
4766,,09-29-2023,04:06
4646,,09-29-2023,04:06
4262,,09-29-2023,04:06
4309,,09-29-2023,04:06
4677,,09-29-2023,04:06
4900,,09-29-2023,04:06
4891,,09-29-2023,04:07
1417,,09-29-2023,04:07
4292,,09-29-2023,04:07
1836,,09-29-2023,04:09
4452,,09-29-2023,04:09
4853,,09-29-2023,04:10
4870,,09-29-2023,04:11
1223,,09-29-2023,04:13
4659,,09-29-2023,04:13
4795,,09-29-2023,04:13
1479,,09-29-2023,04:13
3042,,09-29-2023,04:14
4260,,09-29-2023,04:16
4991,,09-29-2023,04:17
4769,,09-29-2023,04:17
4909,,09-29-2023,04:32
1856,,09-16-2023,01:52
4911,,09-16-2023,02:01
4596,,09-16-2023,02:01
4256,,09-16-2023,02:01
4540,,09-16-2023,02:01
4773,,09-16-2023,02:01
5047,,09-16-2023,02:01
4867,,09-16-2023,02:01
4468,,09-16-2023,02:02
4534,,09-16-2023,02:02
4899,,09-16-2023,02:03
4977,,09-16-2023,02:03
4822,,09-16-2023,02:03
4874,,09-16-2023,02:03
4762,,09-16-2023,02:03
4794,,09-16-2023,02:03
4746,,09-16-2023,02:03
3047,,09-16-2023,02:04
4769,,09-16-2023,02:04
4461,,09-16-2023,02:05
4906,,09-16-2023,02:05
4880,,09-16-2023,02:05
4647,,09-16-2023,02:06
1821,,09-16-2023,02:06
4796,,09-16-2023,02:06
4795,,09-16-2023,02:07
4292,,09-16-2023,02:07
4597,,09-16-2023,02:08
4316,,09-16-2023,02:10
3005,,09-16-2023,02:10
4354,,09-16-2023,02:11
1223,,09-16-2023,02:11
4659,,09-16-2023,02:11
4792,,09-16-2023,02:11
1562,,09-16-2023,02:11
4517,,09-16-2023,02:12
4909,,09-16-2023,02:12
4260,,09-16-2023,02:13
7018,,09-16-2023,02:21
1512,,09-16-2023,02:25
5048,,09-16-2023,02:27
4683,,09-16-2023,02:29
1701,,09-16-2023,02:30
4684,,09-16-2023,02:43
4340,,09-16-2023,02:43
1381,,09-16-2023,02:45
4454,,09-16-2023,02:47
1840,,09-16-2023,02:47
4451,,09-16-2023,02:51
1479,,09-16-2023,02:55
1473,,09-16-2023,02:56
4485,,09-16-2023,03:00
4881,,09-16-2023,03:00
4620,,09-16-2023,03:00
4950,,09-16-2023,03:00
5039,,09-16-2023,03:00
4373,,09-16-2023,03:00
4586,,09-16-2023,03:00
